SITE_ID,GROUP_ID,VARIABLE_GROUP,VARIABLE,DATAVALUE
AR-CCg,271,GRP_VAR_INFO,VAR_INFO_HEIGHT,4.5
AR-CCg,271,GRP_VAR_INFO,VAR_INFO_MODEL,GA_OP-LI-COR LI-7500
AR-CCg,271,GRP_VAR_INFO,VAR_INFO_UNIT,kPa
AR-CCg,272,GRP_VAR_INFO,VAR_INFO_VARNAME,PA_F_QC
AR-CCg,272,GRP_VAR_INFO,VAR_INFO_DATE,201801010000
AR-CCg,272,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Quality flag for PA_F, fraction between 0-1, indicating percentage of measured and good quality gapfill data"
AR-CCg,272,GRP_VAR_INFO,VAR_INFO_UNIT,adimensional
AR-CCg,273,GRP_VAR_INFO,VAR_INFO_VARNAME,P_ERA
AR-CCg,273,GRP_VAR_INFO,VAR_INFO_DATE,201801010000
AR-CCg,273,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Precipitation, downscaled from ERA, linearly regressed using measured only site data. Average from half-hourly data"
AR-CCg,273,GRP_VAR_INFO,VAR_INFO_UNIT,mm d-1
AR-CCg,274,GRP_VAR_INFO,VAR_INFO_VARNAME,P_F
AR-CCg,274,GRP_VAR_INFO,VAR_INFO_DATE,201801010000
AR-CCg,274,GRP_VAR_INFO,VAR_INFO_DEFINITION,Precipitation consolidated from P_F_MDS and P_ERA. Average from half-hourly data
AR-CCg,274,GRP_VAR_INFO,VAR_INFO_UNIT,mm d-1
AR-CCg,275,GRP_VAR_INFO,VAR_INFO_VARNAME,P_F_QC
